x.,date,warehouse,itemcode,item.description,qty
NA,2017-01-20T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1003
NA,2017-01-19T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),712
NA,2017-01-18T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1051
NA,2017-01-17T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1116
NA,2017-01-16T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),369
NA,2017-01-15T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1224
NA,2017-01-14T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),307
NA,2017-01-13T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1397
NA,2017-01-12T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),895
NA,2017-01-11T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),911
NA,2017-01-10T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1293
NA,2017-01-09T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),424
NA,2017-01-08T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1130
NA,2017-01-07T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1338
NA,2017-01-06T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),682
NA,2017-01-05T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),408
NA,2017-01-04T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),919
NA,2017-01-03T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),230
NA,2017-01-02T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1060
NA,2017-01-01T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1042
NA,2016-12-31T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),481
NA,2016-12-30T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),395
NA,2016-12-29T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),604
NA,2016-12-28T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),591
NA,2016-12-27T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1248
NA,2016-12-26T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),299
NA,2016-12-25T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),546
NA,2016-12-24T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),507
NA,2016-12-23T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),876
NA,2016-12-22T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1369
NA,2016-12-21T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),747
NA,2016-12-20T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),504
NA,2016-12-19T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),601
NA,2016-12-18T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),431
NA,2016-12-17T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),732
NA,2016-12-16T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),684
NA,2016-12-15T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1410
NA,2016-12-14T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1200
NA,2016-12-13T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1299
NA,2016-12-12T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),878
NA,2016-12-11T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1081
NA,2016-12-10T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),354
NA,2016-12-09T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),714
NA,2016-12-08T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),990
NA,2016-12-07T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1301
NA,2016-12-06T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1450
NA,2016-12-05T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1371
NA,2016-12-04T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1111
NA,2016-12-03T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),737
NA,2016-12-02T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1016
NA,2016-12-01T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),603
NA,2016-11-30T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1444
NA,2016-11-29T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1164
NA,2016-11-28T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),298
NA,2016-11-27T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),923
NA,2016-11-26T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),321
NA,2016-11-25T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),312
NA,2016-11-24T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1051
NA,2016-11-23T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1046
NA,2016-11-22T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1094
NA,2016-11-21T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),652
NA,2016-11-20T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),250
NA,2016-11-19T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),456
NA,2016-11-18T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1421
NA,2016-11-17T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),438
NA,2016-11-16T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1307
NA,2016-11-15T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),285
NA,2016-11-14T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1416
NA,2016-11-13T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),328
NA,2016-11-12T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),404
NA,2016-11-11T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),776
NA,2016-11-10T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),658
NA,2016-11-09T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),709
NA,2016-11-08T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1457
NA,2016-11-07T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),725
NA,2016-11-06T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),351
NA,2016-11-05T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1357
NA,2016-11-04T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),603
NA,2016-11-03T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1358
NA,2016-11-02T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),207
NA,2016-11-01T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),649
NA,2016-10-31T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),705
NA,2016-10-30T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),692
NA,2016-10-29T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1154
NA,2016-10-28T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1443
NA,2016-10-27T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),681
NA,2016-10-26T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),511
NA,2016-10-25T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),576
NA,2016-10-24T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1123
NA,2016-10-23T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1075
NA,2016-10-22T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),695
NA,2016-10-21T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1477
NA,2016-10-20T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),447
NA,2016-10-19T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),268
NA,2016-10-18T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),610
NA,2016-10-17T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1074
NA,2016-10-16T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1192
NA,2016-10-15T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),219
NA,2016-10-14T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),393
NA,2016-10-13T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),954
NA,2016-10-12T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1320
NA,2016-10-11T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),782
NA,2016-10-10T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),560
NA,2016-10-09T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),696
NA,2016-10-08T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),704
NA,2016-10-07T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),921
NA,2016-10-06T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),709
NA,2016-10-05T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),870
NA,2016-10-04T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1202
NA,2016-10-03T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),969
NA,2016-10-02T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1492
NA,2016-10-01T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1440
NA,2016-09-30T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),494
NA,2016-09-29T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),791
NA,2016-09-28T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),630
NA,2016-09-27T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),869
NA,2016-09-26T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1312
NA,2016-09-25T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),837
NA,2016-09-24T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),296
NA,2016-09-23T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),912
NA,2016-09-22T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),495
NA,2016-09-21T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),906
NA,2016-09-20T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1392
NA,2016-09-19T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),528
NA,2016-09-18T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),753
NA,2016-09-17T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1259
NA,2016-09-16T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1195
NA,2016-09-15T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),220
NA,2016-09-14T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),656
NA,2016-09-13T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1031
NA,2016-09-12T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),382
NA,2016-09-11T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),506
NA,2016-09-10T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),546
NA,2016-09-09T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),968
NA,2016-09-08T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),204
NA,2016-09-07T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),219
NA,2016-09-06T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1023
NA,2016-09-05T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),926
NA,2016-09-04T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),874
NA,2016-09-03T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),477
NA,2016-09-02T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),552
NA,2016-09-01T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1229
NA,2016-08-31T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),510
NA,2016-08-30T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),208
NA,2016-08-29T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1304
NA,2016-08-28T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1204
NA,2016-08-27T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),542
NA,2016-08-26T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),868
NA,2016-08-25T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),723
NA,2016-08-24T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),510
NA,2016-08-23T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),738
NA,2016-08-22T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),353
NA,2016-08-21T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),660
NA,2016-08-20T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),857
NA,2016-08-19T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1279
NA,2016-08-18T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),290
NA,2016-08-17T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),982
NA,2016-08-16T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),679
NA,2016-08-15T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),832
NA,2016-08-14T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),898
NA,2016-08-13T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1242
NA,2016-08-12T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),476
NA,2016-08-11T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1260
NA,2016-08-10T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),765
NA,2016-08-09T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),611
NA,2016-08-08T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1085
NA,2016-08-07T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),401
NA,2016-08-06T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1117
NA,2016-08-05T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1308
NA,2016-08-04T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1329
NA,2016-08-03T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1071
NA,2016-08-02T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),646
NA,2016-08-01T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1338
NA,2016-07-31T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1244
NA,2016-07-30T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),665
NA,2016-07-29T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),862
NA,2016-07-28T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),930
NA,2016-07-27T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1091
NA,2016-07-26T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),250
NA,2016-07-25T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),474
NA,2016-07-24T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1178
NA,2016-07-23T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),689
NA,2016-07-22T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),930
NA,2016-07-21T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),315
NA,2016-07-20T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1143
NA,2016-07-19T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),662
NA,2016-07-18T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1483
NA,2016-07-17T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),901
NA,2016-07-16T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),971
NA,2016-07-15T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1136
NA,2016-07-14T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),763
NA,2016-07-13T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),524
NA,2016-07-12T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),396
NA,2016-07-11T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1270
NA,2016-07-10T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1295
NA,2016-07-09T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1094
NA,2016-07-08T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1170
NA,2016-07-07T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),296
NA,2016-07-06T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),943
NA,2016-07-05T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),397
NA,2016-07-04T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1366
NA,2016-07-03T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),969
NA,2016-07-02T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1347
NA,2016-07-01T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),876
NA,2016-06-30T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),847
NA,2016-06-29T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),934
NA,2016-06-28T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),612
NA,2016-06-27T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),587
NA,2016-06-26T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),834
NA,2016-06-25T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1469
NA,2016-06-24T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),973
NA,2016-06-23T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),531
NA,2016-06-22T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1312
NA,2016-06-21T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1223
NA,2016-06-20T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),856
NA,2016-06-19T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),489
NA,2016-06-18T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1361
NA,2016-06-17T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1042
NA,2016-06-16T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1088
NA,2016-06-15T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),671
NA,2016-06-14T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),473
NA,2016-06-13T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),659
NA,2016-06-12T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),599
NA,2016-06-11T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),510
NA,2016-06-10T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1184
NA,2016-06-09T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),920
NA,2016-06-08T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),688
NA,2016-06-07T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1095
NA,2016-06-06T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1064
NA,2016-06-05T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),773
NA,2016-06-04T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),911
NA,2016-06-03T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),602
NA,2016-06-02T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),517
NA,2016-06-01T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),669
NA,2016-05-31T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),411
NA,2016-05-30T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),713
NA,2016-05-29T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),305
NA,2016-05-28T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),234
NA,2016-05-27T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),230
NA,2016-05-26T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1258
NA,2016-05-25T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),351
NA,2016-05-24T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1298
NA,2016-05-23T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1421
NA,2016-05-22T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),600
NA,2016-05-21T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),880
NA,2016-05-20T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),817
NA,2016-05-19T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),492
NA,2016-05-18T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),745
NA,2016-05-17T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1443
NA,2016-05-16T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1490
NA,2016-05-15T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1357
NA,2016-05-14T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),833
NA,2016-05-13T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),445
NA,2016-05-12T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),641
NA,2016-05-11T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1431
NA,2016-05-10T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1135
NA,2016-05-09T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),356
NA,2016-05-08T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),856
NA,2016-05-07T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),429
NA,2016-05-06T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),467
NA,2016-05-05T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),839
NA,2016-05-04T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1207
NA,2016-05-03T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),254
NA,2016-05-02T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),252
NA,2016-05-01T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),563
NA,2016-04-30T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),299
NA,2016-04-29T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),778
NA,2016-04-28T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),671
NA,2016-04-27T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),559
NA,2016-04-26T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1233
NA,2016-04-25T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1403
NA,2016-04-24T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1128
NA,2016-04-23T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),511
NA,2016-04-22T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1200
NA,2016-04-21T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),247
NA,2016-04-20T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),202
NA,2016-04-19T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1122
NA,2016-04-18T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1425
NA,2016-04-17T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1273
NA,2016-04-16T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1401
NA,2016-04-15T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),356
NA,2016-04-14T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),1434
NA,2016-04-13T00:00:00Z,Warehouse-1,SKU-720,Veg Coconut Oil (200gm),956
